From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
321,804,Co-Offenders,btb 806s top level cocaine dealer,G69,G69
804,1041,Co-Offenders,btb 806s top level cocaine dealer,G69,G69
804,1106,Co-Offenders,btb 806s top level cocaine dealer,G69,G69
804,1585,Co-Offenders,btb top level cocaine dealer,G69,G69
804,2095,Co-Offenders,btb top level cocaine dealer,G69,G69
206,804,Co-Offenders,cocaine supplier,G69,G69
804,1150,Co-Offenders,cocaine supplier,G69,G69
804,2128,Co-Offenders,cocaine supplier,G69,G69
500,804,Co-Offenders,drug courier,G69,G69
804,1281,Co-Offenders,drug courier,G69,G69
804,1857,Co-Offenders,drug courier,G69,G69
804,1489,Co-Offenders,lower level dealer,G69,G69
804,1905,Co-Offenders,lower level dealer,G69,G69
804,1920,Co-Offenders,lower level dealer,G69,G69
804,2088,Co-Offenders,lower level dealer,G69,G69
804,1579,Co-Offenders,Same Cell,G69,G69
804,2129,Co-Offenders,top level cocaine dealer,G69,G69
281,804,Legitimate,btb business advisor,G69,G69
572,804,Legitimate,business links,G69,G69
810,811,Kinship,spouse,G68,G68
723,816,Co-Offenders,bt owe 725 money re cocaine,G25,"G15, G25, G34, G67"
816,865,Associate/Friendship,associate,G25,G25
816,1121,Co-Offenders,cocaine,G25,G25
816,1584,Co-Offenders,same cell,G25,G25
816,1584,Formal Criminal Organization,Ch6,G25,G25
529,816,Associate/Friendship,associate,G25,"G25, G67"
529,816,Co-Offenders,same cell,G25,"G25, G67"
198,819,Associate/Friendship,Third Level Associate,G175,NONE
819,1598,Associate/Friendship,Fourth Level Associate,G175,NONE
819,1598,Co-Offenders,"cocaine, opium, crystal methamphetamine, marihuana, Ecstasy, precursor chemicals",G175,NONE
819,1705,Associate/Friendship,Second Level Associate,G175,NONE
819,1826,Associate/Friendship,Fourth Level Associate,G175,NONE
819,1936,Associate/Friendship,Second Level associate,G175,NONE
819,1936,Co-Offenders,"debt collection, drugs, B&E, extortion & kidnapping",G175,NONE
819,1991,Associate/Friendship,Second Level Associate,G175,NONE
5,819,Associate/Friendship,Fourth Level Associate,G175,G175
6,819,Associate/Friendship,Fourth Level Associate,G175,G175
83,819,Associate/Friendship,Third Level Associate,G175,G175
84,819,Associate/Friendship,Third Level Associate,G175,G175
819,1627,Associate/Friendship,Fourth Level Associate,G175,G175
819,1735,Associate/Friendship,Fourth Level Associate,G175,G175
819,1935,Associate/Friendship,Second Level associate,G175,G175
5,819,Co-Offenders,"debt collection, drugs, B&E, extortion & kidnapping",G175,G175
6,819,Co-Offenders,"debt collection, drugs, B&E, extortion & kidnapping",G175,G175
8,819,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
19,819,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
83,819,Co-Offenders,"debt collection, drugs, B&E, extortion & kidnapping",G175,G175
84,819,Co-Offenders,"debt collection, drugs, B&E, extortion & kidnapping",G175,G175
159,819,Co-Offenders,"cocaine, opium, crystal methamphetamine, marihuana, Ecstasy, precursor chemicals",G175,G175
590,819,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
818,819,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,857,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,1194,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,1215,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,1627,Co-Offenders,"debt collection, drugs, B&E, extortion & kidnapping",G175,G175
819,1735,Co-Offenders,"cocaine, opium, crystal methamphetamine, marihuana, Ecstasy, precursor chemicals",G175,G175
819,1786,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,1825,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,1935,Co-Offenders,"debt collection, drugs, B&E, extortion & kidnapping",G175,G175
819,1990,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,2179,Co-Offenders,"cocaine, opium, crystal meth, marihuana, Ecstasy, precursor chemicals",G175,G175
819,1733,Associate/Friendship,Fourth Level Associate,G175,"G175, G179"
819,1733,Co-Offenders,"cocaine, opium, crystal methamphetamine, marihuana, Ecstasy, precursor chemicals",G175,"G175, G179"
819,2194,Associate/Friendship,Associate,G175,"G8, G29, G72"
626,821,Negative/Enemies,had a fight,NONE,NONE
68,821,Co-Offenders,,NONE,"G13, G15, G16"
68,821,Negative/Enemies,823 owed a  drug debt,NONE,"G13, G15, G16"
144,822,Associate/Friendship,associate,"G11, G19, G21",NONE
592,822,Associate/Friendship,associate,"G11, G19, G21",NONE
822,940,Associate/Friendship,associate,"G11, G19, G21",NONE
822,945,Associate/Friendship,associate,"G11, G19, G21",NONE
822,1184,Associate/Friendship,associate,"G11, G19, G21",NONE
822,1396,Associate/Friendship,associate,"G11, G19, G21",NONE
822,1437,Associate/Friendship,associate,"G11, G19, G21",NONE
822,1437,Formal Criminal Organization,Ch4 former,"G11, G19, G21",NONE
822,1894,Co-Offenders,prostitution,"G11, G19, G21",NONE
822,1894,Legitimate,,"G11, G19, G21",NONE
822,1817,Co-Offenders,btb trafficking drugs,"G11, G19, G21",G19
616,822,Co-Offenders,same cell,"G11, G19, G21",G19
795,822,Co-Offenders,same cell,"G11, G19, G21",G19
822,1277,Co-Offenders,same cell,"G11, G19, G21",G19
822,1314,Co-Offenders,same cell,"G11, G19, G21",G19
822,968,Co-Offenders,same cell,"G11, G19, G21","G19, G21"
822,888,Co-Offenders,same cell,"G11, G19, G21","G19, G21, G22, G109"
15,822,Co-Offenders,btb trafficking drugs,"G11, G19, G21","G19, G75"
448,822,Associate/Friendship,associate,"G11, G19, G21",G21
822,1820,Co-Offenders,operate closely,"G11, G19, G21",G21
822,1820,Formal Criminal Organization,,"G11, G19, G21",G21
752,822,Co-Offenders,btb swapping drug territory,"G11, G19, G21","G23, G39, G41, G66, G89"
752,822,Formal Criminal Organization,Ch4,"G11, G19, G21","G23, G39, G41, G66, G89"
822,1350,Co-Offenders,btb swapping drug territory,"G11, G19, G21","G23, G41, G66, G89"
397,824,Co-Offenders,cocaine distribution,G64,G64
824,1298,Co-Offenders,cocaine distribution,G64,G64
824,1727,Co-Offenders,cocaine distribution,G64,G64
129,824,Co-Offenders,drug transaction(s),G64,G64
833,1453,Kinship,Spouse,G153,G153
63,839,Associate/Friendship,Associate,G71,NONE
446,839,Associate/Friendship,Associate,G71,NONE
839,1372,Associate/Friendship,Associate,G71,NONE
839,1678,Associate/Friendship,Associate,G71,NONE
839,1743,Associate/Friendship,Associate,G71,NONE
839,1744,Associate/Friendship,Associate,G71,NONE
839,1926,Associate/Friendship,Associate,G71,NONE
839,2136,Associate/Friendship,Associate,G71,NONE
644,839,Co-Offenders,cocaine trafficking,G71,G71
839,842,Co-Offenders,cocaine trafficking,G71,G71
839,1167,Co-Offenders,cocaine trafficking,G71,G71
839,1180,Co-Offenders,cocaine trafficking,G71,G71
839,1297,Co-Offenders,cocaine trafficking,G71,G71
839,1586,Co-Offenders,cocaine trafficking,G71,G71
839,1949,Co-Offenders,cocaine trafficking,G71,G71
839,1958,Co-Offenders,cocaine trafficking,G71,G71
839,1280,Co-Offenders,distributed drugs to local dealers,G71,G71
839,1957,Co-Offenders,transported cocaine internationally,G71,G71
807,840,Associate/Friendship,associate,"G72, G115, G116",G122
573,840,Associate/Friendship,Associate,"G72, G115, G116",G127
575,840,Associate/Friendship,Associate,"G72, G115, G116",G127
840,1891,Associate/Friendship,Former Associate,"G72, G115, G116",G55
840,1891,Legitimate,business relationship,"G72, G115, G116",G55
840,1382,Co-Offenders,Same Cell,"G72, G115, G116",G72
840,2106,Co-Offenders,money & drugs,"G72, G115, G116","G72, G115"
804,844,Co-Offenders,cocaine supplier,"G23, G69",G69
856,1634,Associate/Friendship,Associate,NONE,NONE
584,856,Associate/Friendship,Associate,NONE,G172
115,857,Co-Offenders,Cocaine,G175,NONE
693,857,Co-Offenders,Cocaine,G175,NONE
857,1705,Co-Offenders,Cocaine,G175,NONE
861,1561,Associate/Friendship,associate,G47,"G47, G81"
861,1561,Co-Offenders,btb working together in cocaine importation,G47,"G47, G81"
861,1561,Legitimate,partners,G47,"G47, G81"
811,865,Legitimate,Director,G25,G68
869,870,Associate/Friendship,Associate,G136,NONE
869,870,Kinship,brother,G136,NONE
869,871,Associate/Friendship,Associate,G136,NONE
869,877,Associate/Friendship,Associate,G136,NONE
869,916,Associate/Friendship,Associate,G136,NONE
869,1045,Associate/Friendship,Associate,G136,NONE
869,1111,Associate/Friendship,Associate,G136,NONE
869,1113,Associate/Friendship,Associate,G136,NONE
869,1201,Associate/Friendship,Associate,G136,NONE
869,1941,Associate/Friendship,Associate,G136,NONE
869,2014,Associate/Friendship,Associate,G136,NONE
869,2094,Associate/Friendship,Associate,G136,NONE
869,2150,Associate/Friendship,Associate,G136,NONE
869,2160,Associate/Friendship,Associate,G136,NONE
869,2173,Associate/Friendship,Associate,G136,NONE
869,2173,Kinship,sister-in-law,G136,NONE
869,2173,Legitimate,investments,G136,NONE
869,2174,Associate/Friendship,Associate,G136,NONE
869,2174,Kinship,Spouse,G136,NONE
869,1345,Associate/Friendship,btb close associate,G136,G136
383,869,Co-Offenders,Same Cell,G136,G136
869,1345,Co-Offenders,Same Cell,G136,G136
869,1869,Co-Offenders,Same Cell,G136,G136
869,1077,Co-Offenders,Same Cell,G136,"G136, G139"
869,2070,Co-Offenders,Ketamine smuggling,G136,"G136, G142"
387,869,Associate/Friendship,Associate,G136,"G136, G152"
645,869,Associate/Friendship,Associate,G136,G141
869,1129,Associate/Friendship,Associate,G136,G148
874,875,Kinship,Father/Son,G90,G90
884,2025,Kinship,brother,G87,G87
884,2025,Legitimate,telemarketers,G87,G87
886,2166,Kinship,Father/Son,G48,"G48, G107"
887,1180,Associate/Friendship,Associate,NONE,G71
36,902,Associate/Friendship,Associate,G77,NONE
139,902,Associate/Friendship,Associate,G77,NONE
164,902,Associate/Friendship,Associate,G77,NONE
335,902,Associate/Friendship,Associate,G77,NONE
900,902,Associate/Friendship,Associate,G77,NONE
901,902,Associate/Friendship,Associate,G77,NONE
902,1027,Associate/Friendship,Associate,G77,NONE
902,1049,Associate/Friendship,Associate,G77,NONE
902,1168,Associate/Friendship,Associate,G77,NONE
902,1380,Associate/Friendship,Associate,G77,NONE
902,1416,Associate/Friendship,Associate,G77,NONE
902,1417,Associate/Friendship,Associate,G77,NONE
902,1432,Associate/Friendship,Associate,G77,NONE
902,1515,Associate/Friendship,Associate,G77,NONE
902,1633,Associate/Friendship,Associate,G77,NONE
902,1937,Associate/Friendship,Associate,G77,NONE
902,1985,Associate/Friendship,Associate,G77,NONE
902,1028,Co-Offenders,fraudulent property scheme,G77,G77
902,1321,Co-Offenders,fraudulent property scheme,G77,G77
908,909,Co-Offenders,Cocaine couriers,G178,G178
908,909,Kinship,Brothers,G178,G178
303,912,Negative/Enemies,suspect in drive-by shooting,G53,NONE
915,1621,Associate/Friendship,associate,NONE,"G49, G99"
915,1621,Associate/Friendship,Associate,NONE,"G49, G99"
109,923,Associate/Friendship,Associate,G125,NONE
504,923,Associate/Friendship,Associate,G125,NONE
504,923,Kinship,brother,G125,NONE
713,923,Associate/Friendship,Associate,G125,NONE
457,923,Associate/Friendship,Associate,G125,G110
457,923,Legitimate,leasing vehicles,G125,G110
230,923,Co-Offenders,extortion/ shots fired,G125,G125
338,923,Co-Offenders,Same Cell,G125,G125
523,923,Co-Offenders,Same Cell,G125,G125
755,923,Co-Offenders,Same Cell,G125,G125
922,923,Co-Offenders,Same Cell,G125,G125
923,927,Co-Offenders,Same Cell,G125,G125
923,1846,Co-Offenders,Same Cell,G125,G125
923,2091,Co-Offenders,extortion/ shots fired,G125,G125
922,923,Kinship,brother,G125,G125
923,927,Kinship,Ex-Spouse,G125,G125
924,926,Co-Offenders,bt coordinate cross-border marihuana/ cocaine,"G118, G121, G135",G118
924,986,Co-Offenders,btb coordinator of marihuana & cocaine shipments,"G118, G121, G135",G118
924,926,Kinship,brother,"G118, G121, G135",G118
924,986,Kinship,cousin,"G118, G121, G135",G118
43,934,Associate/Friendship,associate,NONE,NONE
315,935,Co-Offenders,Meth,NONE,NONE
343,935,Associate/Friendship,Boyfriend /Girlfriend,NONE,NONE
343,935,Co-Offenders,Drugs,NONE,NONE
939,942,Kinship,brother,G33,NONE
442,942,Co-Offenders,btb drug trafficking & money laundering,G33,G33
866,942,Co-Offenders,btb drug trafficking & money laundering,G33,G33
942,943,Co-Offenders,btb drug trafficking & money laundering,G33,G33
942,2049,Co-Offenders,btb drug trafficking & money laundering,G33,G33
866,942,Formal Criminal Organization,Ch5,G33,G33
942,2049,Formal Criminal Organization,Ch5 former,G33,G33
442,942,Formal Criminal Organization,member/ hangaround Ch5,G33,G33
942,943,Kinship,mother/ son,G33,G33
454,942,Associate/Friendship,,G33,"G33, G34"
454,942,Co-Offenders,btb drug trafficking & money laundering,G33,"G33, G34"
454,942,Formal Criminal Organization,Ch5,G33,"G33, G34"
342,948,Associate/Friendship,Associate,G166,NONE
342,948,Co-Offenders,Illegal immigration documents,G166,NONE
948,1092,Negative/Enemies,Enemy-grow-rip/attempted murder,G166,NONE
948,1838,Co-Offenders,Extortion,G166,G166
81,948,Associate/Friendship,Associate,G166,G167
267,952,Associate/Friendship,Associate,G120,NONE
267,952,Co-Offenders,btb heroin courier,G120,NONE
317,952,Associate/Friendship,Associate,G120,NONE
712,952,Associate/Friendship,Associate,G120,NONE
754,952,Associate/Friendship,Associate,G120,NONE
952,1756,Associate/Friendship,Associate,G120,NONE
952,2041,Associate/Friendship,Associate,G120,NONE
371,952,Associate/Friendship,Associate,G120,G120
372,952,Associate/Friendship,Associate,G120,G120
372,952,Co-Offenders,heroin,G120,G120
506,952,Co-Offenders,Same Cell,G120,G120
519,952,Co-Offenders,Same Cell,G120,G120
520,952,Co-Offenders,Same Cell,G120,G120
952,953,Co-Offenders,Same Cell,G120,G120
717,952,Co-Offenders,bt  import marihuana,G120,G121
952,1630,Co-Offenders,Same Cell formerly,G120,"G40, G120"
955,1145,Co-Offenders,Same Cell,G76,G76
955,1664,Co-Offenders,Same Cell,G76,G76
955,1703,Co-Offenders,Same Cell,G76,G76
955,1776,Co-Offenders,Same Cell,G76,G76
955,1145,Formal Criminal Organization,,G76,G76
955,1664,Formal Criminal Organization,,G76,G76
955,1703,Formal Criminal Organization,,G76,G76
955,1776,Formal Criminal Organization,,G76,G76
961,1346,Legitimate,,G165,NONE
962,2167,Associate/Friendship,associate,G48,"G30, G39"
967,1659,Co-Offenders,provided steroids,G106,G106
337,974,Co-Offenders,Same Cell,G110,G110
337,974,Formal Criminal Organization,,G110,G110
337,974,Kinship,Brother-in-Law,G110,G110
979,2020,Co-Offenders,involved together in drug activities,"G58, G113","G58, G113"
981,982,Co-Offenders,Same Cell,G133,G186
981,982,Formal Criminal Organization,,G133,G186
981,982,Kinship,Brothers,G133,G186
581,992,Legitimate,btb living at the same res.,G120,G101
553,1001,Associate/Friendship,associate,G114,G114
1001,2111,Associate/Friendship,associate,G114,G114
1004,1043,Associate/Friendship,Associate,NONE,NONE
602,1009,Co-Offenders,Drug runners,NONE,NONE
120,1014,Associate/Friendship,Associate,NONE,G126
1024,1713,Co-Offenders,"marihuana, cocaine,   money laundering,  loan sharking.","G13, G34","G13, G34"
1024,1713,Formal Criminal Organization,,"G13, G34","G13, G34"
1024,1713,Legitimate,,"G13, G34","G13, G34"
993,1025,Co-Offenders,firearms,G56,G56
1029,1227,Associate/Friendship,associate,G3,G86
1029,1227,Co-Offenders,btb drug supplier,G3,G86
132,1032,Associate/Friendship,Associate,NONE,NONE
599,1033,Associate/Friendship,Associate,G158,NONE
1032,1033,Co-Offenders,"Theft, Fraud",G158,NONE
1033,1239,Associate/Friendship,Associate,G158,NONE
1033,2130,Associate/Friendship,Associate,G158,NONE
929,1033,Co-Offenders,"Theft, Fraud",G158,G158
1031,1033,Co-Offenders,"Theft, Fraud",G158,G158
1033,1034,Co-Offenders,"Theft, Fraud",G158,G158
1033,1035,Co-Offenders,"Theft, Fraud",G158,G158
1036,2031,Kinship,Cousins,G159,NONE
1036,1037,Co-Offenders,Same Cell,G159,G159
1036,1048,Co-Offenders,Same Cell,G159,G159
1036,2134,Co-Offenders,Same Cell,G159,G159
1043,1044,Co-Offenders,btb working together,G140,NONE
387,1044,Co-Offenders,btb working together,G140,"G136, G152"
645,1044,Associate/Friendship,Associate,G140,G141
645,1044,Co-Offenders,btb working together,G140,G141
1037,1048,Kinship,Spouse,G159,G159
125,1050,Co-Offenders,Same Cell,"G78, G116","G15, G78"
840,1050,Associate/Friendship,Associate,"G78, G116","G72, G115, G116"
840,1050,Associate/Friendship,former associate,"G78, G116","G72, G115, G116"
1050,2107,Associate/Friendship,associate,"G78, G116","G72, G115, G116"
840,1050,Co-Offenders,"btb cocaine, meth, marihuana","G78, G116","G72, G115, G116"
1050,2107,Co-Offenders,both linked to company used for a marihuana grow op,"G78, G116","G72, G115, G116"
840,1050,Legitimate,former director,"G78, G116","G72, G115, G116"
1050,2107,Legitimate,director/ former director,"G78, G116","G72, G115, G116"
1050,1477,Associate/Friendship,associate,"G78, G116",G78
1050,1601,Associate/Friendship,1053 right-hand man,"G78, G116",G78
1050,1051,Co-Offenders,active drug traffickers,"G78, G116",G78
1050,1052,Co-Offenders,Same Cell,"G78, G116",G78
1050,1053,Co-Offenders,active drug traffickers,"G78, G116",G78
1050,1054,Co-Offenders,Same Cell,"G78, G116",G78
1050,1477,Co-Offenders,bt obtain cocaine ,"G78, G116",G78
1050,1601,Co-Offenders,bt supply cocaine & heroin,"G78, G116",G78
1050,1677,Co-Offenders,Same Cell,"G78, G116",G78
1050,1800,Co-Offenders,Same Cell,"G78, G116",G78
1050,1051,Kinship,brother,"G78, G116",G78
1050,1052,Kinship,brother,"G78, G116",G78
1050,1053,Kinship,Brother-in-Law,"G78, G116",G78
1050,1054,Kinship,Father/Son,"G78, G116",G78
1050,1601,Kinship,Mother/Son,"G78, G116",G78
1050,1601,Legitimate,same residence,"G78, G116",G78
1060,2014,Associate/Friendship,Associate,G145,NONE
648,1060,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1060,1109,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1060,1202,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1060,1214,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
648,1060,Legitimate,former director/ president,G145,G145
589,1063,Negative/Enemies,suspect  shooting,NONE,G48
1064,1689,Associate/Friendship,linked to sale of motor vehicle,G79,NONE
1064,1136,Co-Offenders,Same Cell,G79,G79
1064,1137,Co-Offenders,bt direct & finance the marihuana operation,G79,G79
1064,1139,Co-Offenders,Same Cell,G79,G79
1064,1144,Co-Offenders,bt direct & finance the marihuana operation,G79,G79
1064,1517,Co-Offenders,assists in  transporting marihuana,G79,G79
1064,1554,Co-Offenders,btb involved in marihuana,G79,G79
1069,1560,Co-Offenders,,NONE,G168
252,1070,Kinship,Mother/Daughter,NONE,NONE
1070,1072,Kinship,Mother/Daughter,NONE,NONE
1070,1074,Kinship,Mother/Daughter,NONE,NONE
1070,1075,Kinship,Mother/Daughter,NONE,NONE
1070,1076,Kinship,Mother/Son,NONE,NONE
252,1071,Kinship,Family member,NONE,NONE
1070,1071,Kinship,Family member,NONE,NONE
1070,1071,Legitimate,Director / officer,NONE,NONE
1071,1072,Kinship,Family member,NONE,NONE
1071,1074,Kinship,Family member,NONE,NONE
1071,1075,Kinship,Parent,NONE,NONE
1071,1076,Kinship,Spouse,NONE,NONE
1073,1075,Kinship,Spouse,NONE,NONE
1076,1376,Kinship,btb Mother /Daughter,NONE,NONE
