From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
1856,800,Legitimate,co-owners of company,G107,G107
1856,104,Legitimate,associate,G107,"G48, G107"
1856,2109,Co-Offenders,Same Cell,G107,"G48, G107"
1856,2109,Legitimate,co-owners of company,G107,"G48, G107"
1856,37,Legitimate,close associate,G107,"G55, G60, G107"
1856,482,Co-Offenders,Same Cell,G107,"G60, G107"
1856,781,Co-Offenders,Same Cell,G107,"G60, G90, G107"
1859,60,Legitimate,,G179,NONE
1859,2022,Co-Offenders,meth,G179,NONE
1864,1480,Co-Offenders,"Insurance fraud, vehicle re-VINing",G165,NONE
1869,1772,Legitimate,former long standing friendship,NONE,G21
1869,1772,Formal Criminal Organization,former associate/ member Ch4,NONE,G21
1869,830,Legitimate,bt have involved briefly,NONE,G22
1869,2065,Legitimate,bt have involved briefly,NONE,G22
1869,2065,Formal Criminal Organization,former associate/ member Ch4,NONE,G22
1875,12,Legitimate,Associate,G167,NONE
1876,106,Legitimate,Managing business,G173,NONE
1876,1184,Legitimate,btb attempting to buy 1/2 business,G173,NONE
1876,209,Legitimate,Close Friends,G173,G173
1876,83,Co-Offenders,"cocaine, opium, crystal meth, Ecstacy, hash, marihuana",G173,G173
1876,209,Co-Offenders,"cocaine, opium, crystal meth, Ecstacy, hash, marihuana",G173,G173
1876,1477,Co-Offenders,"cocaine, opium, crystal meth, Ecstacy, hash, marihuana",G173,G173
1876,1478,Co-Offenders,"cocaine, opium, crystal meth, Ecstacy, hash, marihuana",G173,G173
1876,1479,Co-Offenders,"cocaine, opium, crystal meth, Ecstacy, hash, marihuana",G173,G173
1876,1761,Co-Offenders,"cocaine, opium, crystal meth, Ecstacy, hash, marihuana",G173,G173
1876,40,Co-Offenders,btb invovled in telemarketing fraud,G173,G174
1876,1354,Co-Offenders,"cocaine, opium, crystal meth, Ecstacy, hash, marihuana",G173,G174
1876,1680,Co-Offenders,btb invovled in telemarketing fraud,G173,G174
1879,271,Legitimate,Associate,G175,NONE
1879,1691,Formal Criminal Organization,Feud,G175,NONE
1879,551,Formal Criminal Organization,Feud,G175,G127
1880,271,Legitimate,Associate,G175,NONE
1880,1691,Formal Criminal Organization,Feud,G175,NONE
1880,551,Formal Criminal Organization,Feud,G175,G127
1880,1162,Legitimate,Associate,G175,G175
1884,1957,Co-Offenders,btb hired by 1942 re grow op,G146,NONE
1884,2102,Co-Offenders,grow op,G146,G146
1884,1081,Legitimate,renter of 1942 property,G146,G146
1884,2102,Legitimate,renter of 1942 property,G146,G146
1885,977,Legitimate,Associate,G146,NONE
1885,2013,Legitimate,Associate,G146,"G136, G142"
1885,891,Co-Offenders,"production/ distribution of marihuana, meth & ketamine",G146,G146
1885,1079,Co-Offenders,"production/ distribution of marihuana, meth & ketamine",G146,G146
1885,1081,Co-Offenders,"production/ distribution of marihuana, meth & ketamine",G146,G146
1885,1884,Co-Offenders,"production/ distribution of marihuana, meth & ketamine",G146,G146
1885,2102,Co-Offenders,"production/ distribution of marihuana, meth & ketamine",G146,G146
1885,2102,Legitimate,sold property to 1943,G146,G146
1889,1144,Legitimate,associate,NONE,"G74, G84"
1892,885,Co-Offenders,btb: home invasions & grow “rips”,G65,G65
1892,387,Co-Offenders,truck btb used by 1950 re grow ops,G65,G65
1893,972,Co-Offenders,"Extortion, theft, break & enter, VIN switching",G162,G162
1893,1275,Co-Offenders,"Extortion, theft, break & enter, VIN switching, buy & sell equipment",G162,G162
1893,972,Legitimate,director,G162,G162
1897,720,Co-Offenders,bt Import ephedrine ,G160,G160
1905,1906,Co-Offenders,Cocaine,NONE,NONE
1907,164,Co-Offenders,Same Cell,G108,G108
1907,257,Co-Offenders,Same Cell,G108,G108
1907,468,Co-Offenders,Same Cell,G108,G108
1907,1252,Co-Offenders,Same Cell,G108,G108
1907,1254,Co-Offenders,Same Cell,G108,G108
1907,1377,Co-Offenders,Same Cell,G108,G108
1907,2044,Co-Offenders,Same Cell,G108,G108
1907,1252,Legitimate,directors in three companies,G108,G108
1907,575,Co-Offenders,Same Cell,G108,G185
1907,1650,Legitimate,,G108,"G8, G14"
1910,1909,Co-Offenders,Same Cell,G110,G110
1910,1911,Co-Offenders,Same Cell,G110,G110
1910,1909,Formal Criminal Organization,,G110,G110
1910,1911,Formal Criminal Organization,,G110,G110
1915,263,Co-Offenders,btb smuggling  weapons & drugs,G70,NONE
1915,263,Formal Criminal Organization,,G70,NONE
1918,81,Legitimate,associate,G89,"G23, G40, G43, G111"
1918,81,Formal Criminal Organization,,G89,"G23, G40, G43, G111"
1922,216,Co-Offenders,Same Cell,G109,G109
1922,438,Co-Offenders,Same Cell,G109,G109
1922,534,Co-Offenders,Same Cell,G109,G109
1922,1208,Co-Offenders,Same Cell,G109,G109
1922,1020,Co-Offenders,bt collect & broker smuggled marihuana,G109,"G19, G21, G22"
1922,862,Co-Offenders,bt collect & broker smuggled marihuana,G109,"G19, G21, G22, G109"
1927,365,Legitimate,Associate,G137,NONE
1927,2134,Legitimate,Associate,G137,NONE
1927,371,Legitimate,Associate,G137,G136
1927,2013,Legitimate,Associate,G137,"G136, G142"
1927,1267,Legitimate,Associate,G137,G137
1927,610,Co-Offenders,Same Cell,G137,G137
1927,1484,Co-Offenders,loan-sharking,G137,G137
1927,1943,Co-Offenders,Same Cell,G137,G137
1932,695,Co-Offenders,drugs,G128,G128
1933,1931,Co-Offenders,suspects in two drive-by shootings,NONE,NONE
1933,1601,Co-Offenders,cocaine,NONE,G124
1933,1714,Co-Offenders,cocaine,NONE,G124
1933,1718,Co-Offenders,cocaine,NONE,G124
1938,1918,Legitimate,had meeting,G35,G89
1942,253,Legitimate,associate,G150,G150
1942,1405,Legitimate,associate,G150,G150
1942,1137,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1942,1403,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1942,1408,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1942,1415,Co-Offenders,arrested for PPT,G150,G150
1942,1416,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1942,1419,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1942,1427,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1942,1953,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1942,2018,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1955,81,Legitimate,associate,"G89, G111","G23, G40, G43, G111"
1955,81,Formal Criminal Organization,,"G89, G111","G23, G40, G43, G111"
1972,1337,Legitimate,associate,G104,G104
1975,839,Co-Offenders,Stolen Persian rug trade,NONE,NONE
1981,272,Co-Offenders,Same Cell,"G43, G111",G111
1981,1072,Co-Offenders,Same Cell,"G43, G111",G111
1981,1365,Co-Offenders,Same Cell,"G43, G111",G111
1981,1638,Co-Offenders,Same Cell,"G43, G111",G111
1981,1788,Co-Offenders,Same Cell,"G43, G111",G111
1981,81,Co-Offenders,Same Cell,"G43, G111","G23, G40, G43, G111"
1981,229,Co-Offenders,Same Cell,"G43, G111","G43, G111"
1981,1256,Co-Offenders,Same Cell,"G43, G111","G43, G111"
1981,1955,Co-Offenders,Same Cell,"G43, G111","G89, G111"
1998,336,Legitimate,associate,G112,G112
1998,595,Legitimate,long-time associate,G112,G112
1998,108,Co-Offenders,Same Cell,G112,G112
1998,178,Co-Offenders,Same Cell,G112,G112
1998,336,Co-Offenders,Same Cell,G112,G112
1998,595,Co-Offenders,Same Cell,G112,G112
1998,652,Co-Offenders,Same Cell,G112,G112
1998,784,Co-Offenders,Same Cell,G112,G112
1998,1278,Co-Offenders,Same Cell,G112,G112
1998,1787,Co-Offenders,Same Cell,G112,G112
2006,1095,Co-Offenders,assault of police agent,"G1, G6",NONE
2006,1095,Formal Criminal Organization,member/ hangaround Ch1,"G1, G6",NONE
2006,249,Co-Offenders,assault conspiracy,"G1, G6",G1
2006,1474,Co-Offenders,assault conspiracy,"G1, G6",G1
2006,249,Formal Criminal Organization,member/ hangaround Ch1,"G1, G6",G1
2006,1474,Formal Criminal Organization,Ch1,"G1, G6",G1
2006,2,Co-Offenders,assault of police agent,"G1, G6","G4, G5, G6, G7"
2006,1615,Co-Offenders,meth,"G1, G6","G4, G5, G6, G7"
2006,1549,Co-Offenders,"drug trafficking, extortions, assault","G1, G6","G4, G5, G6, G8"
2006,1549,Formal Criminal Organization,Ch1,"G1, G6","G4, G5, G6, G8"
2006,1560,Co-Offenders,assault of police agent,"G1, G6",G5
2006,1560,Formal Criminal Organization,,"G1, G6",G5
2007,336,Co-Offenders,in same vehicle with hidden cash,NONE,G112
2007,336,Legitimate,,NONE,G112
2008,494,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135",G118
2008,872,Co-Offenders,"drug importation/ trafficking, &retaliatory violence","G118, G135",G118
2008,900,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135",G118
2008,959,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135",G118
2008,898,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135","G118, G121, G135"
2008,491,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135","G118, G135"
2008,637,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135","G118, G135"
2010,647,Co-Offenders,Same Cell,G113,G113
2010,1966,Co-Offenders,Same Cell,G113,G113
2010,647,Legitimate,directors of business,G113,G113
2010,952,Co-Offenders,met re money exchange,G113,"G58, G113"
2010,1965,Co-Offenders,met re money exchange,G113,"G58, G113"
2010,952,Legitimate,directors of business,G113,"G58, G113"
2010,1965,Legitimate,directors of business,G113,"G58, G113"
2010,1055,Legitimate,Associate,G113,G81
2013,2081,Legitimate,associate,"G136, G142",NONE
2014,1417,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,1424,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2015,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2016,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2017,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2019,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2021,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2023,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2024,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2025,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2027,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2014,2026,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,"G149, G154"
2014,519,Legitimate,Associate,G149,G154
2032,30,Legitimate,Associate,G114,NONE
2032,172,Legitimate,Associate,G114,NONE
2032,220,Legitimate,Associate,G114,NONE
2032,260,Legitimate,Associate,G114,NONE
2032,357,Legitimate,Associate,G114,NONE
2032,478,Legitimate,Associate,G114,NONE
2032,511,Legitimate,Associate,G114,NONE
2032,556,Legitimate,Associate,G114,NONE
2032,624,Legitimate,Associate,G114,NONE
2032,678,Legitimate,Associate,G114,NONE
2032,704,Legitimate,Associate,G114,NONE
2032,707,Legitimate,Associate,G114,NONE
2032,719,Legitimate,Associate,G114,NONE
2032,790,Legitimate,Associate,G114,NONE
2032,1094,Legitimate,Associate,G114,NONE
2032,1146,Legitimate,Associate,G114,NONE
2032,1174,Legitimate,Associate,G114,NONE
2032,1175,Legitimate,Associate,G114,NONE
2032,1185,Legitimate,Associate,G114,NONE
2032,1227,Legitimate,Associate,G114,NONE
2032,1277,Legitimate,Associate,G114,NONE
2032,1277,Co-Offenders,btb involved in drugs,G114,NONE
2032,1367,Legitimate,Associate,G114,NONE
2032,1376,Legitimate,Associate,G114,NONE
2032,1386,Legitimate,Associate,G114,NONE
2032,1495,Legitimate,Associate,G114,NONE
2032,1518,Legitimate,Associate,G114,NONE
2032,1527,Legitimate,Associate,G114,NONE
2032,1792,Legitimate,Associate,G114,NONE
2032,1828,Legitimate,Associate,G114,NONE
2032,1843,Legitimate,Associate,G114,NONE
2032,1846,Legitimate,Associate,G114,NONE
2032,1901,Legitimate,Associate,G114,NONE
2032,1919,Legitimate,Associate,G114,NONE
2032,1923,Legitimate,Associate,G114,NONE
2032,2033,Legitimate,Associate,G114,NONE
2032,2045,Legitimate,Associate,G114,NONE
2032,2046,Legitimate,Associate,G114,NONE
2032,2063,Legitimate,Associate,G114,NONE
2032,150,Legitimate,Associate,G114,G114
2032,454,Legitimate,Associate,G114,G114
2032,1168,Legitimate,Associate,G114,G114
2032,1319,Legitimate,Associate,G114,G114
2032,531,Co-Offenders,btb cocaine & marihuana trafficking,G114,G114
2032,532,Co-Offenders,btb cocaine & marihuana trafficking,G114,G114
2032,974,Co-Offenders,"btb a dealer, receives drugs from 2092",G114,G114
2032,1091,Co-Offenders,"btb cocaine/ marihuana trafficking, and theft",G114,G114
2032,1412,Co-Offenders,btb cocaine & marihuana trafficking,G114,G114
2032,829,Legitimate,Associate,G114,G3
2036,280,Co-Offenders,same cell,G36,G36
2036,600,Co-Offenders,same cell,G36,G36
2036,1862,Co-Offenders,same cell,G36,G36
2036,1988,Co-Offenders,same cell,G36,G36
2036,280,Formal Criminal Organization,,G36,G36
2036,600,Formal Criminal Organization,,G36,G36
2036,1862,Formal Criminal Organization,,G36,G36
2036,1988,Formal Criminal Organization,,G36,G36
2039,294,Formal Criminal Organization,suspect in drive-by shooting,NONE,NONE
2039,886,Co-Offenders,suspects in drive-by shooting,NONE,G53
2050,205,Legitimate,business partner,"G72, G115, G116",NONE
2050,148,Co-Offenders,Same Cell,"G72, G115, G116",G116
2050,212,Co-Offenders,Same Cell,"G72, G115, G116",G116
2050,1488,Co-Offenders,Same Cell,"G72, G115, G116",G116
2050,148,Legitimate,directors of businesses,"G72, G115, G116",G116
2050,212,Legitimate,business partnerships,"G72, G115, G116",G116
2050,1488,Legitimate,parnters,"G72, G115, G116",G116
2050,1546,Co-Offenders,Same Cell,"G72, G115, G116","G30, G39, G40, G115, G116"
2050,1546,Legitimate,office/ director,"G72, G115, G116","G30, G39, G40, G115, G116"
2050,2049,Co-Offenders,Same Cell,"G72, G115, G116","G72, G115"
2050,815,Co-Offenders,bt have financed drug purchases,"G72, G115, G116","G72, G115, G116"
2050,815,Legitimate,nominee owner/ director,"G72, G115, G116","G72, G115, G116"
2054,1412,Co-Offenders,bt supply cocaine,G114,G114
2057,127,Legitimate,Close Associate,G180,G180
2057,251,Legitimate,Close Associate,G180,G180
2057,1489,Legitimate,Close Associate,G180,G180
2057,1791,Legitimate,Close Associate,G180,G180
2057,127,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,251,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,288,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,309,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,904,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,1050,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,1489,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,1730,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,1731,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,1791,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
2057,127,Formal Criminal Organization,,G180,G180
2057,251,Formal Criminal Organization,,G180,G180
2057,288,Formal Criminal Organization,,G180,G180
2057,309,Formal Criminal Organization,,G180,G180
2057,904,Formal Criminal Organization,,G180,G180
2057,1050,Formal Criminal Organization,,G180,G180
2057,1489,Formal Criminal Organization,,G180,G180
2057,1730,Formal Criminal Organization,,G180,G180
2057,1731,Formal Criminal Organization,,G180,G180
2057,1791,Formal Criminal Organization,,G180,G180
2058,2129,Co-Offenders,btb involved in marihuana seized,G96,G96
2058,2129,Formal Criminal Organization,suspect in the kidnapping of 2189,G96,G96
2064,1515,Legitimate,associate,G81,"G47, G81"
2065,1152,Co-Offenders,btb bringing in kilos of cocaine,G22,NONE
2065,797,Formal Criminal Organization,Ch4,G22,"G11, G19, G21"
2065,797,Legitimate,developed equipment,G22,"G11, G19, G21"
2065,179,Legitimate,associate,G22,G22
2065,830,Co-Offenders,btb bringing in kilos of cocaine,G22,G22
2065,830,Legitimate,developed equipment,G22,G22
2065,1751,Legitimate,associate,G22,"G22, G103"
2065,1751,Co-Offenders,btb stock market crime,G22,"G22, G103"
2073,1207,Legitimate,Associate,NONE,NONE
2074,176,Legitimate,website link,G37,NONE
2075,1215,Co-Offenders,,"G47, G58, G81",G47
2075,1264,Co-Offenders,,"G47, G58, G81",G47
2075,1249,Legitimate,,"G47, G58, G81","G47, G81"
2075,217,Legitimate,,"G47, G58, G81",G81
2089,87,Legitimate,Associate,G155,NONE
2089,367,Legitimate,Associate,G155,NONE
2089,1103,Co-Offenders,Same Cell,G155,NONE
2089,1107,Co-Offenders,Same Cell,G155,NONE
2089,1941,Legitimate,Associate,G155,G102
2089,844,Legitimate,Associate,G155,G136
2089,318,Legitimate,Associate,G155,G138
2089,318,Co-Offenders,heroin & cocaine importation,G155,G138
2089,623,Legitimate,Associate,G155,G141
2089,258,Co-Offenders,Same Cell,G155,G155
2089,760,Co-Offenders,Same Cell,G155,G155
2089,13,Co-Offenders,Same Cell,G155,"G155, G184"
2093,375,Co-Offenders,ephedrine/ cocaine smuggling,NONE,"G136, G152"
2094,2110,Legitimate,associate,G48,"G30, G39"
2099,611,Legitimate,Associate,G144,NONE
2099,1801,Legitimate,Associate,G144,NONE
2099,320,Co-Offenders,loan-sharking & extortion,G144,G144
2099,999,Co-Offenders,loan-sharking & extortion,G144,G144
2102,1081,Co-Offenders,mahihuana grow op,G146,G146
2104,318,Co-Offenders,btb involved in arranging  ephedrine shipment,G138,G138
2104,995,Co-Offenders,Same Cell,G138,G138
2104,1035,Co-Offenders,Same Cell,G138,G138
2104,1160,Co-Offenders,bt import heroin,G138,G138
2104,318,Formal Criminal Organization,,G138,G138
2104,1035,Formal Criminal Organization,,G138,G138
2104,318,Legitimate,btb silent owners company,G138,G138
2104,2115,Co-Offenders,Same Cell,G138,"G138, G140"
2104,2115,Formal Criminal Organization,,G138,"G138, G140"
2106,284,Co-Offenders,btb controlling some drug dealing,NONE,G40
2108,1839,Co-Offenders,counterfeit credit cards,"G55, G82",G55
2108,1839,Legitimate,,"G55, G82",G55
2108,815,Legitimate,holds the mortgage of company,"G55, G82","G72, G115, G116"
2108,2137,Legitimate,hods the mortgage of  company,"G55, G82","G8, G29, G72"
2110,774,Legitimate,associate,"G30, G39","G23, G30, G39"
2110,774,Co-Offenders,drug trafficking,"G30, G39","G23, G30, G39"
2110,774,Formal Criminal Organization,,"G30, G39","G23, G30, G39"
2110,727,Legitimate,associate,"G30, G39","G23, G39, G41, G66, G89"
2110,727,Formal Criminal Organization,,"G30, G39","G23, G39, G41, G66, G89"
2110,1762,Legitimate,associate,"G30, G39","G30, G39"
2110,1762,Co-Offenders,btb marihuana & cocaine across the border,"G30, G39","G30, G39"
2110,1568,Legitimate,associate,"G30, G39",G39
2110,1568,Co-Offenders,btb marihuana & cocaine across the border,"G30, G39",G39
2110,55,Legitimate,President/ Secretary,"G30, G39",G39
2110,1672,Legitimate,associate,"G30, G39","G39, G68"
2110,1672,Formal Criminal Organization,,"G30, G39","G39, G68"
2112,863,Legitimate,Associate,G117,NONE
2112,945,Legitimate,Associate,G117,NONE
2112,1743,Legitimate,Associate,G117,NONE
2112,1969,Legitimate,Associate,G117,NONE
2112,389,Co-Offenders,Same Cell - btb dissolved,G117,G117
